Country,Fulfill Via,Vendor INCO Term,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Product Group,Sub Classification,Vendor,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Weight_new,Freight_cost_new,Shipping_cost
South Africa,Direct Drop,DDP,Truck,2009-05-17,2008-10-09,ARV,Pediatric,S. BUYS WHOLESALER,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,5.71042701737487,3.7376696182833684,7.228098133673466,3.5942940116240685,0.7466879474879751,ABBVIE (Abbott) Logis. UK,No,8.139277481362894,9.315171881471608,1.547562508716013,Weight Captured Separately,Freight Included in Commodity Cost,18.09083252386109
Guyana,Direct Drop,CIP,Air,2009-02-06,2009-02-06,MRDT,Malaria,ZEPHYR BIOMEDICALS,Malaria Paramax-3 Kit,Paramax,200mg,Test kit,3.295836866004329,4.700480365792417,8.306965865368573,3.676300671907076,1.252762968495368,Not Applicable,Yes,8.139277481362894,9.315171881471608,2.296567020668483,Weight Captured Separately,Freight Included in Commodity Cost,19.918704767508665
Tanzania,Direct Drop,CIP,Air,2009-04-21,2009-04-21,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Atripla,600/200/300mg,Tablet - FDC,3.4657359027997265,10.819818283610305,14.739770253138085,3.9589065913269965,1.3029127521808395,"MSD, Haarlem, NL",Yes,8.31752199628717,9.14216859187285,8.505363495662658,Normal Measurement,Normal Measurement,32.38730234067359
Côte d'Ivoire,Direct Drop,EXW,Air,2009-03-02,2009-03-02,ANTM,Malaria,IDA FOUNDATION,Quinine (as dihydrochloride),Generic,600mg/2ml,Injection,4.624972813284271,4.955827057601261,7.9133015345307,3.068517943279639,0.7884573603642703,Gland Pharma Ltd Pally Factory,Yes,8.558527054909215,10.142788664583195,1.9947003132247452,Normal Measurement,Normal Measurement,20.05079051233864
Mozambique,Direct Drop,EXW,Air,2009-03-23,2009-03-23,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,600mg,Test kit,3.091042453358316,8.648572269472618,12.113968321474534,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,7.553810852008231,10.08233641985111,5.884714177161102,Normal Measurement,Normal Measurement,28.081018918486745
Vietnam,Direct Drop,EXW,Air,2009-04-10,2009-04-10,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,8.693831965074693,10.84645994192884,2.3617969526258915,0.7608058290337602,"Aurobindo Unit III, India",Yes,8.163656176168432,9.460102484927726,4.6313251434649425,Normal Measurement,Normal Measurement,24.937887570321507
Vietnam,Direct Drop,EXW,Air,2009-04-10,2009-04-10,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,Generic,150mg,Tablet,4.127134385045092,9.95237295026594,10.827786135811811,1.4816045409242156,0.712949807856125,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,4.612939923252452,See ASN/DN Tag,See ASN/DN Tag,24.75589794053587
Vietnam,Direct Drop,EXW,Air,2009-03-23,2009-03-23,ARV,Adult,CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,4.127134385045092,9.26501793326688,11.196377416883779,2.186051276738094,0.7514160886839212,"Cipla, Goa, India",Yes,6.8308742346461795,8.34946779056168,4.975422538340511,Normal Measurement,Normal Measurement,24.52126774578597
Tanzania,Direct Drop,FCA,Air,2009-05-28,2009-05-28,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,5.71042701737487,6.26530121273771,9.977592667542911,3.763522997109702,0.7608058290337602,ABBVIE (Abbott) Logis. UK,Yes,6.470799503782602,8.805466589000845,3.788951007838152,Normal Measurement,Normal Measurement,22.57201026438191
Tanzania,Direct Drop,FCA,Air,2009-05-04,2009-05-04,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Generic,100/25mg,Tablet,4.127134385045092,7.647786045440933,9.977124556658959,2.5079719227189963,0.7747271675523681,ABBVIE Ludwigshafen Germany,Yes,5.476463551931511,9.315171881471608,3.7884985191426486,Normal Measurement,Freight Included in Commodity Cost,23.080794957273216
Rwanda,Direct Drop,EXW,Air,2009-04-28,2009-04-28,HRDT,HIV test,Premier Medical Corporation Ltd.,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,150/200/30mg,Test kit,3.4657359027997265,9.018089684104343,12.13137334472997,3.1986731175506815,1.0116009116784799,Premier Med. Corp Ltd. India,Yes,7.938088726896952,9.441278268309134,5.902032059776429,Normal Measurement,Normal Measurement,27.474683672815537
Haiti,Direct Drop,CIP,Air,2009-03-31,2009-03-31,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Didanosine,Videx,2g,Powder for oral solution,5.308267697401205,3.5263605246161616,6.003590726905823,2.6803363625346943,0.7227059828014898,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,1.0260415958332743,See ASN/DN Tag,See ASN/DN Tag,16.344804204210703
South Africa,Direct Drop,DDP,Air,2009-03-31,2008-12-02,ARV,Adult,S. BUYS WHOLESALER,Efavirenz,Generic,600mg,Tablet,3.4657359027997265,8.01532730902172,10.769005906953526,2.8741294517947424,0.9242589015233319,"Aurobindo Unit III, India",Yes,8.139277481362894,9.315171881471608,4.555349491004136,Weight Captured Separately,Freight Included in Commodity Cost,24.63952727942927
South Africa,Direct Drop,DDP,Air,2009-04-07,2008-12-03,ARV,Adult,S. BUYS WHOLESALER,Efavirenz,Generic,600mg,Tablet,3.4657359027997265,8.161089512845797,10.816613281067127,2.787477334733532,0.9042181506398858,"Cipla, Goa, India",Yes,8.139277481362894,9.315171881471608,4.602065371034612,Weight Captured Separately,Freight Included in Commodity Cost,24.733850533573346
South Africa,Direct Drop,DDP,Air,2009-04-07,2008-12-03,ARV,Pediatric,S. BUYS WHOLESALER,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,6.917705609835305,8.18604117728002,1.7155981082624912,0.6981347220709843,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,2.200552367428894,Weight Captured Separately,Freight Included in Commodity Cost,19.701765426180522
South Africa,Direct Drop,DDP,Air,2009-05-05,2008-12-23,ARV,Pediatric,S. BUYS WHOLESALER,Stavudine,Zerit,1mg/ml,Powder for oral solution,5.308267697401205,6.8690144506657065,7.050989447068045,1.1631508098056809,0.6981347220709843,"BMS Meymac, France",Yes,8.139277481362894,9.315171881471608,1.449269160281279,Weight Captured Separately,Freight Included in Commodity Cost,17.815430488820933
South Africa,Direct Drop,DDP,Air,2009-05-12,2008-12-30,ARV,Pediatric,S. BUYS WHOLESALER,Lamivudine,Epivir,10mg/ml,Oral solution,5.488937726156687,7.496652438168283,9.260462981379394,2.0592388343623163,0.7030975114131134,GSK Mississauga (Canada),Yes,8.139277481362894,9.315171881471608,3.1179499062782403,Weight Captured Separately,Freight Included in Commodity Cost,21.693584769129245
South Africa,Direct Drop,DDP,Air,2009-03-31,2008-11-21,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Generic,30mg,Capsule,4.127134385045092,7.091742115095153,8.12740456269308,1.572773928062509,0.7178397931503168,"Aurobindo Unit III, India",Yes,8.139277481362894,9.315171881471608,2.1552445050953364,Weight Captured Separately,Freight Included in Commodity Cost,19.597820949260022
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-04-21,ARV,Pediatric,S. BUYS WHOLESALER,Lamivudine,Generic,10mg/ml,Oral solution,5.488937726156687,5.8522024797744745,7.57911686747016,2.0347056478384444,0.7030975114131134,"Aurobindo Unit III, India",Yes,8.139277481362894,9.315171881471608,1.763017000362401,Weight Captured Separately,Freight Included in Commodity Cost,18.657305749304168
South Africa,Direct Drop,DDP,Truck,2009-06-25,2009-06-05,ARV,Pediatric,S. BUYS WHOLESALER,Efavirenz,Generic,50mg,Capsule,3.4657359027997265,8.57583938684897,9.719805070102831,1.637053079467074,0.7419373447293773,"Aurobindo Unit III, India",Yes,8.139277481362894,9.315171881471608,3.544431549748063,Weight Captured Separately,Freight Included in Commodity Cost,22.5794085013225
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-06-17,ARV,Pediatric,S. BUYS WHOLESALER,Lamivudine,Generic,10mg/ml,Oral solution,5.488937726156687,5.840641657373398,7.567500782908052,2.0347056478384444,0.7030975114131134,"Aurobindo Unit III, India",Yes,8.139277481362894,9.315171881471608,1.7561322915849038,Weight Captured Separately,Freight Included in Commodity Cost,18.638804955964567
South Africa,Direct Drop,DDP,Truck,2009-08-19,2009-08-19,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Zerit,15mg,Capsule,4.127134385045092,7.9017475185201445,9.274910142625483,1.7833912195575383,0.7275486072772777,"BMS Meymac, France",Yes,8.139277481362894,9.315171881471608,3.131136910560194,Weight Captured Separately,Freight Included in Commodity Cost,21.721218934657287
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-04-14,ARV,Adult,S. BUYS WHOLESALER,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,4.804021044733257,8.226038429485484,11.808481208558723,3.63705970538414,0.8329091229351039,ABBVIE Ludwigshafen Germany,Yes,8.139277481362894,9.315171881471608,5.581238121898107,Weight Captured Separately,Freight Included in Commodity Cost,26.704891211928437
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-04-29,ARV,Adult,S. BUYS WHOLESALER,Zidovudine,Retrovir,300mg,Tablet,4.127134385045092,8.699848026000312,11.297774884584943,2.73696154459663,0.7975071958841882,GSK Aranda,Yes,8.139277481362894,9.315171881471608,5.075486266415872,Weight Captured Separately,Freight Included in Commodity Cost,25.688433032472425
South Africa,Direct Drop,DDP,Air,2009-06-25,2009-04-20,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Generic,30mg,Capsule,4.127134385045092,9.365119425763737,10.463617493986263,1.6094379124341003,0.7178397931503168,"Aurobindo Unit III, India",Yes,8.139277481362894,9.315171881471608,4.257454983420831,Weight Captured Separately,Freight Included in Commodity Cost,24.0362443588787
Côte d'Ivoire,Direct Drop,FCA,Air,2009-06-30,2009-06-30,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,4.804021044733257,9.234252192022495,12.95006977221335,3.763522997109702,0.85015092936961,ABBVIE Ludwigshafen Germany,Yes,7.83399634170946,9.60295526863884,6.717671675294251,Normal Measurement,Normal Measurement,29.270696716146443
Côte d'Ivoire,Direct Drop,FCA,Air,2009-07-22,2009-07-22,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ritonavir,Norvir,100mg,Capsule,5.823045895483019,5.996452088619021,9.638610132737611,3.6978391954854084,0.7466879474879751,ABBVIE (Abbott) Logis. UK,Yes,5.176149732573829,8.941803194222043,3.4679210137050633,Normal Measurement,Normal Measurement,22.048334340664717
South Africa,Direct Drop,DDP,Truck,2009-07-31,2009-04-21,ARV,Pediatric,S. BUYS WHOLESALER,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,5.71042701737487,3.4657359027997265,6.9865664594064265,3.6375861597263857,0.7514160886839212,ABBVIE (Abbott) Logis. UK,Yes,8.139277481362894,9.315171881471608,1.415853163361435,Weight Captured Separately,Freight Included in Commodity Cost,17.717591504239472
South Africa,Direct Drop,DDP,Truck,2009-05-15,2009-04-17,ARV,Adult,S. BUYS WHOLESALER,Emtricitabine/Tenofovir Disoproxil Fumarate,Truvada,300/200mg,Tablet - FDC,3.4657359027997265,4.406719247264253,7.943782692458625,3.616308761279101,1.1537315878891892,"Aspen-OSD, Port Elizabeth, SA",Yes,8.139277481362894,9.315171881471608,2.017566137961748,Weight Captured Separately,Freight Included in Commodity Cost,19.27652071189198
South Africa,Direct Drop,DDP,Truck,2009-05-15,2009-04-23,ARV,Adult,S. BUYS WHOLESALER,Zidovudine,Generic,300mg,Tablet,4.127134385045092,6.90975328164481,9.89202207442685,3.080532875246456,0.8458682675776092,"Aurobindo Unit III, India",Yes,8.139277481362894,8.050974390662358,3.7074558396868715,Weight Captured Separately,Normal Measurement,21.65045230477608
Haiti,Direct Drop,EXW,Air,2009-09-16,2009-09-16,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,600/200/300mg,Test kit,4.624972813284271,4.127134385045092,9.95237295026594,5.863631175598097,1.7047480922384253,"Pacific Biotech, Thailand",Yes,4.983606621708336,8.048848984567254,3.764914140389934,Normal Measurement,Normal Measurement,21.766136075223127
Kenya,Direct Drop,EXW,Air,2009-07-10,2009-07-10,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,600mg,Test kit,4.624972813284271,8.922924930641832,13.30468826752606,4.406719247264253,1.0296194171811581,Inverness Japan,Yes,7.7039102096163115,9.73135253631939,7.071573364211532,Normal Measurement,Normal Measurement,30.107614168056983
Nigeria,Direct Drop,EXW,Air,2009-08-18,2009-08-18,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,200/50mg,Test kit,4.624972813284271,8.763584409450138,13.145302257983328,4.406719247264253,1.0296194171811581,Inverness Japan,Yes,7.558516743045645,10.10709470511219,6.912484080555224,Normal Measurement,Normal Measurement,30.164881043650745
Rwanda,Direct Drop,CIP,Air,2009-07-25,2009-07-25,ARV,Adult,HETERO LABS LIMITED,Efavirenz,Generic,600mg,Tablet,3.4657359027997265,10.92157646247132,12.864594426292689,2.194999882314108,0.8020015854720274,Hetero Unit III Hyderabad IN,Yes,8.40827078419205,10.529606181069791,6.632410126157487,Normal Measurement,Normal Measurement,30.026610733519966
Côte d'Ivoire,Direct Drop,EXW,Air,2009-09-15,2009-09-15,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),"HIV, Genie II HIV-1/HIV-2 Kit",Genie,150/300/200mg,Test kit,3.7376696182833684,6.90975328164481,11.608253826427449,4.718498871295094,1.55814461804655,Bio-Rad Laboratories,Yes,7.005789019253503,8.99665569413608,5.382658514981787,Normal Measurement,Normal Measurement,25.98756803554532
Vietnam,Direct Drop,FCA,Air,2009-07-17,2009-07-17,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ritonavir,Norvir,100mg,Capsule,5.823045895483019,2.302585092994046,6.422857277226062,4.365897252743998,0.8020015854720274,ABBVIE (Abbott) France,Yes,3.912023005428146,8.122086251776253,1.1631508098056809,Normal Measurement,Normal Measurement,15.708094338807994
Vietnam,Direct Drop,EXW,Air,2009-07-10,2009-07-10,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,8.161089512845797,10.57200899326967,2.5764217586237734,0.7839015438284094,"Aurobindo Unit III, India",Yes,7.498869733976931,8.755245847625064,4.362971228138722,Normal Measurement,Normal Measurement,23.690226069033454
Namibia,Direct Drop,EXW,Air,2009-06-29,2009-06-29,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,100/25mg,Test kit,3.091042453358316,5.402677381872279,8.859647499714997,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,4.394449154672439,7.46059386778137,2.760009940032921,Normal Measurement,Normal Measurement,19.080251307529288
South Africa,Direct Drop,DDP,Truck,2009-07-28,2009-07-28,ARV,Adult,S. BUYS WHOLESALER,Ritonavir,Norvir,100mg,Capsule,4.454347296253507,3.9512437185814275,6.198478716492308,2.468099531471619,0.7514160886839212,ABBVIE (Abbott) Logis. UK,Yes,8.139277481362894,9.315171881471608,1.085189268335969,Weight Captured Separately,Freight Included in Commodity Cost,16.598839866299887
South Africa,Direct Drop,DDP,Truck,2009-10-12,2009-08-05,ARV,Adult,S. BUYS WHOLESALER,Lamivudine,Generic,150mg,Tablet,4.127134385045092,8.517593111437565,10.628666203926738,2.3282528397426234,0.7608058290337602,"Aurobindo Unit III, India",Yes,8.139277481362894,9.315171881471608,4.418238016636454,Weight Captured Separately,Freight Included in Commodity Cost,24.362076102034802
South Africa,Direct Drop,DDP,Truck,2009-10-12,2009-07-28,ARV,Pediatric,S. BUYS WHOLESALER,Lamivudine,Epivir,10mg/ml,Oral solution,5.488937726156687,6.135564891081739,7.951629751210913,2.1004689088719113,0.7080357930536959,GSK Mississauga (Canada),Yes,8.139277481362894,9.315171881471608,2.0228711901914416,Weight Captured Separately,Freight Included in Commodity Cost,19.289672822873964
Côte d'Ivoire,Direct Drop,EXW,Air,2006-06-27,2006-06-27,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),"HIV, Genie II HIV-1/HIV-2 Kit",Genie,200mg,Test kit,3.7376696182833684,5.003946305945459,9.312757058818768,4.348340577019075,1.355835153635182,Bio-Rad Laboratories,Yes,5.117993812416755,7.505805756949876,0.7419373447293773,Normal Measurement,Normal Measurement,17.56050016049802
Vietnam,Direct Drop,CIP,Air,2006-11-16,2006-11-16,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Didanosine,Videx,25mg,Chewable/dispersible tablet,4.127134385045092,7.938088726896952,9.883386880829125,2.1972245773362196,0.7514160886839212,"BMS Meymac, France",Yes,6.322565239927284,8.099903447041411,0.7419373447293773,Normal Measurement,Normal Measurement,18.72522767259991
Zimbabwe,Direct Drop,CIP,Air,2006-11-07,2006-11-07,ARV,Adult,INTERNATIONAL HEALTHCARE DISTRIBUTORS,Lopinavir/Ritonavir,Kaletra,133.3/33.3mg,Capsule,5.204006687076795,5.568344503761097,9.314592273348214,3.799525974201,0.8064758658669485,ABBVIE (Abbott) St. P'burg USA,Yes,4.919980925828125,9.315171881471608,0.7419373447293773,Normal Measurement,Freight Included in Commodity Cost,19.3717014995492
Nigeria,Direct Drop,EXW,Air,2006-12-07,2006-12-07,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,Generic,150mg,Tablet,4.127134385045092,6.79794041297493,8.00533370005995,1.6770965609079151,0.7227059828014898,"Aurobindo Unit III, India",Yes,6.175867270105761,8.489439598802885,0.7419373447293773,Normal Measurement,Normal Measurement,17.23671064359221
Vietnam,Direct Drop,EXW,Air,2007-03-14,2007-03-14,ARV,Adult,CIPLA LIMITED,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,10.130702803220391,12.528525641644274,2.5649493574615367,0.7793248768009977,"Cipla, Goa, India",Yes,7.854381210652365,9.840278280888214,0.7419373447293773,Normal Measurement,Normal Measurement,23.11074126726186
Vietnam,Direct Drop,EXW,Air,2007-03-14,2007-03-14,ARV,Adult,STRIDES ARCOLAB LIMITED,Stavudine,Generic,30mg,Capsule,4.127134385045092,11.46690246865791,11.8790050463441,1.2556160374777743,0.7080357930536959,"Strides, Bangalore, India.",Yes,9.123910643977796,10.65620491683508,0.7419373447293773,Normal Measurement,Normal Measurement,23.277147307908553
Guyana,Direct Drop,EXW,Air,2006-12-29,2006-12-29,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,3.091042453358316,6.804614520062624,10.49132977145065,3.7376696182833684,1.3862943611198906,"Trinity Biotech, Plc",Yes,5.762051382780177,8.515565868043506,0.7419373447293773,Normal Measurement,Normal Measurement,19.74883298422353
Vietnam,Direct Drop,EXW,Air,2007-05-12,2007-05-12,ARV,Adult,CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,4.127134385045092,11.156279092051912,13.171157351090313,2.2512917986064953,0.7514160886839212,"Cipla, Goa, India",Yes,8.826881344130634,10.369109408318806,0.7419373447293773,Normal Measurement,Normal Measurement,24.282204104138497
Rwanda,Direct Drop,EXW,Air,2007-02-27,2007-02-27,ARV,Adult,CIPLA LIMITED,Efavirenz,Generic,600mg,Tablet,3.4657359027997265,11.178557013839642,13.899826338429202,2.8449093838194073,0.9202827531436925,"Cipla, Goa, India",No,8.139277481362894,9.315171881471608,0.7419373447293773,See ASN/DN Tag,See ASN/DN Tag,23.956935564630186
Rwanda,Direct Drop,EXW,Air,2007-02-27,2007-02-27,ARV,Adult,CIPLA LIMITED,Abacavir,Generic,300mg,Tablet,4.127134385045092,8.631771096123673,12.21771708512489,3.6402142821326553,0.9555114450274363,"Cipla, Patalganga, India",No,8.139277481362894,9.315171881471608,0.7419373447293773,See ASN/DN Tag,See ASN/DN Tag,22.274826311325874
Ethiopia,Direct Drop,FCA,Air,2006-12-28,2006-12-28,HRDT,HIV test,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,150/30mg,Test kit,4.624972813284271,5.308267697401205,9.68046899341007,4.406719247264253,1.0296194171811581,ABBVIE GmbH & Co.KG Wiesbaden,Yes,8.139277481362894,9.315171881471608,0.7419373447293773,Weight Captured Separately,Invoiced Separately,19.737578219611056
